,Date,Hour,Temp,Weather,Wind,Humidity,Barometer,Visibility
9354,2013-01-30,09:00,21 °C,Scattered clouds.,19 km/h,"('78%',)","('1014 mbar',)",N/A
9355,2013-01-30,09:30,21 °C,Broken clouds.,17 km/h,"('78%',)","('1015 mbar',)",N/A
9356,2013-01-30,10:00,22 °C,Broken clouds.,17 km/h,"('73%',)","('1015 mbar',)",N/A
9357,2013-01-30,10:30,23 °C,Broken clouds.,17 km/h,"('65%',)","('1015 mbar',)",N/A
9358,2013-01-30,11:00,23 °C,Broken clouds.,15 km/h,"('69%',)","('1015 mbar',)",N/A
9359,2013-01-30,11:30,22 °C,Partly sunny.,17 km/h,"('73%',)","('1015 mbar',)",N/A
9360,2013-01-30,12:00,22 °C,Broken clouds.,17 km/h,"('73%',)","('1015 mbar',)",N/A
9361,2013-01-30,12:30,23 °C,Broken clouds.,19 km/h,"('69%',)","('1015 mbar',)",N/A
9362,2013-01-30,13:00,23 °C,Scattered clouds.,20 km/h,"('69%',)","('1015 mbar',)",N/A
9363,2013-01-30,13:30,24 °C,Passing clouds.,20 km/h,"('69%',)","('1015 mbar',)",N/A
9364,2013-01-30,14:00,24 °C,Passing clouds.,20 km/h,"('61%',)","('1014 mbar',)",N/A
9365,2013-01-30,14:30,25 °C,Passing clouds.,22 km/h,"('54%',)","('1014 mbar',)",N/A
9366,2013-01-30,15:00,25 °C,Passing clouds.,24 km/h,"('61%',)","('1014 mbar',)",N/A
9367,2013-01-30,15:30,25 °C,Passing clouds.,24 km/h,"('54%',)","('1014 mbar',)",N/A
9368,2013-01-30,16:00,25 °C,Passing clouds.,26 km/h,"('57%',)","('1013 mbar',)",N/A
9369,2013-01-30,17:00,25 °C,Passing clouds.,20 km/h,"('57%',)","('1013 mbar',)",N/A
9370,2013-01-30,17:30,25 °C,Passing clouds.,22 km/h,"('57%',)","('1013 mbar',)",N/A
9371,2013-01-30,18:00,24 °C,Passing clouds.,24 km/h,"('65%',)","('1013 mbar',)",N/A
9372,2013-01-30,18:30,25 °C,Passing clouds.,19 km/h,"('61%',)","('1013 mbar',)",N/A
9373,2013-01-30,19:00,24 °C,Scattered clouds.,17 km/h,"('69%',)","('1014 mbar',)",N/A
9374,2013-01-30,19:30,24 °C,Passing clouds.,17 km/h,"('69%',)","('1014 mbar',)",N/A
9375,2013-01-30,20:00,24 °C,Partly cloudy.,17 km/h,"('69%',)","('1014 mbar',)",N/A
9376,2013-01-30,20:30,24 °C,Partly cloudy.,13 km/h,"('74%',)","('1014 mbar',)",N/A
9377,2013-01-30,21:00,24 °C,Passing clouds.,13 km/h,"('74%',)","('1014 mbar',)",N/A
9378,2013-01-30,21:30,23 °C,Passing clouds.,11 km/h,"('78%',)","('1014 mbar',)",N/A
9379,2013-01-30,22:00,24 °C,Passing clouds.,13 km/h,"('74%',)","('1015 mbar',)",N/A
9380,2013-01-30,23:00,23 °C,Passing clouds.,11 km/h,"('78%',)","('1015 mbar',)",N/A
9381,2013-01-30,23:30,23 °C,Partly cloudy.,11 km/h,"('78%',)","('1015 mbar',)",N/A
9382,2013-01-31,00:00,24 °C,Passing clouds.,11 km/h,"('74%',)","('1015 mbar',)",N/A
9383,2013-01-31,00:30,24 °C,Passing clouds.,15 km/h,"('78%',)","('1014 mbar',)",N/A
9384,2013-01-31,01:00,24 °C,Passing clouds.,15 km/h,"('74%',)","('1014 mbar',)",N/A
9385,2013-01-31,01:30,24 °C,Passing clouds.,17 km/h,"('74%',)","('1014 mbar',)",N/A
9386,2013-01-31,02:00,24 °C,Passing clouds.,15 km/h,"('74%',)","('1014 mbar',)",N/A
9387,2013-01-31,02:30,24 °C,Passing clouds.,13 km/h,"('74%',)","('1013 mbar',)",N/A
9388,2013-01-31,03:00,24 °C,Passing clouds.,9 km/h,"('74%',)","('1013 mbar',)",N/A
9389,2013-01-31,04:00,23 °C,Passing clouds.,9 km/h,"('78%',)","('1013 mbar',)",N/A
9390,2013-01-31,04:30,23 °C,Passing clouds.,9 km/h,"('78%',)","('1013 mbar',)",N/A
9391,2013-01-31,05:00,23 °C,Passing clouds.,7 km/h,"('78%',)","('1013 mbar',)",N/A
9392,2013-01-31,05:30,23 °C,Scattered clouds.,9 km/h,"('78%',)","('1013 mbar',)",N/A
9393,2013-01-31,06:00,23 °C,Passing clouds.,9 km/h,"('78%',)","('1013 mbar',)",N/A
9394,2013-01-31,06:30,23 °C,Passing clouds.,9 km/h,"('78%',)","('1013 mbar',)",N/A
9395,2013-01-31,07:00,23 °C,Passing clouds.,11 km/h,"('78%',)","('1013 mbar',)",N/A
9396,2013-01-31,07:30,24 °C,Passing clouds.,11 km/h,"('74%',)","('1013 mbar',)",N/A
9397,2013-01-31,08:00,25 °C,Passing clouds.,13 km/h,"('69%',)","('1013 mbar',)",N/A
9398,2013-01-31,08:30,25 °C,Passing clouds.,17 km/h,"('69%',)","('1013 mbar',)",N/A
9399,2013-01-31,09:00,26 °C,Scattered clouds.,20 km/h,"('65%',)","('1013 mbar',)",N/A
9400,2013-01-31,09:30,26 °C,Scattered clouds.,19 km/h,"('61%',)","('1012 mbar',)",N/A
9401,2013-01-31,10:00,27 °C,Partly sunny.,19 km/h,"('58%',)","('1012 mbar',)",N/A
9402,2013-01-31,11:00,27 °C,Partly sunny.,24 km/h,"('58%',)","('1011 mbar',)",N/A
9403,2013-01-31,11:30,27 °C,Partly sunny.,30 km/h,"('58%',)","('1011 mbar',)",N/A
9404,2013-01-31,12:00,28 °C,Scattered clouds.,30 km/h,"('58%',)","('1011 mbar',)",N/A
9405,2013-01-31,12:30,28 °C,Passing clouds.,28 km/h,"('55%',)","('1010 mbar',)",N/A
9406,2013-01-31,13:00,29 °C,Passing clouds.,30 km/h,"('51%',)","('1010 mbar',)",N/A
9407,2013-01-31,13:30,28 °C,Passing clouds.,33 km/h,"('58%',)","('1009 mbar',)",N/A
9408,2013-01-31,14:00,29 °C,Passing clouds.,35 km/h,"('55%',)","('1008 mbar',)",N/A
9409,2013-01-31,14:30,28 °C,Passing clouds.,35 km/h,"('58%',)","('1008 mbar',)",N/A
9410,2013-01-31,15:00,29 °C,Passing clouds.,37 km/h,"('55%',)","('1008 mbar',)",N/A
9411,2013-01-31,15:30,30 °C,Sunny.,35 km/h,"('52%',)","('1007 mbar',)",16 km
9412,2013-01-31,16:00,28 °C,Sunny.,39 km/h,"('58%',)","('1007 mbar',)",16 km
9413,2013-01-31,16:30,28 °C,Sunny.,39 km/h,"('58%',)","('1007 mbar',)",16 km
9414,2013-01-31,17:00,28 °C,Sunny.,35 km/h,"('58%',)","('1006 mbar',)",16 km
9415,2013-01-31,17:30,28 °C,Sunny.,37 km/h,"('58%',)","('1006 mbar',)",16 km
9416,2013-01-31,18:00,28 °C,Sunny.,35 km/h,"('58%',)","('1006 mbar',)",16 km
9417,2013-01-31,19:00,26 °C,Passing clouds.,35 km/h,"('70%',)","('1006 mbar',)",N/A
9418,2013-01-31,19:30,26 °C,Passing clouds.,33 km/h,"('74%',)","('1005 mbar',)",N/A
9419,2013-01-31,20:00,25 °C,Passing clouds.,37 km/h,"('79%',)","('1006 mbar',)",N/A
9420,2013-01-31,20:30,25 °C,Passing clouds.,37 km/h,"('79%',)","('1005 mbar',)",N/A
9421,2013-01-31,21:00,25 °C,Passing clouds.,43 km/h,"('79%',)","('1005 mbar',)",N/A
9422,2013-01-31,21:30,24 °C,Passing clouds.,43 km/h,"('83%',)","('1005 mbar',)",N/A
9423,2013-01-31,22:00,25 °C,Passing clouds.,41 km/h,"('79%',)","('1005 mbar',)",N/A
9424,2013-01-31,23:00,24 °C,Passing clouds.,20 km/h,"('83%',)","('1005 mbar',)",N/A
9425,2013-01-31,23:30,24 °C,Passing clouds.,17 km/h,"('83%',)","('1005 mbar',)",N/A
9426,2013-02-01,00:00,24 °C,Passing clouds.,15 km/h,"('83%',)","('1005 mbar',)",N/A
9427,2013-02-01,00:30,23 °C,Passing clouds.,11 km/h,"('89%',)","('1005 mbar',)",N/A
9428,2013-02-01,01:00,23 °C,Clear.,9 km/h,"('89%',)","('1004 mbar',)",16 km
9429,2013-02-01,01:30,23 °C,Clear.,11 km/h,"('89%',)","('1004 mbar',)",16 km
9430,2013-02-01,02:00,23 °C,Clear.,13 km/h,"('89%',)","('1004 mbar',)",16 km
9431,2013-02-01,02:30,23 °C,Clear.,11 km/h,"('89%',)","('1003 mbar',)",16 km
9432,2013-02-01,03:00,23 °C,Mild.,15 km/h,"('89%',)","('1003 mbar',)",N/A
9433,2013-02-01,03:30,23 °C,Clear.,11 km/h,"('89%',)","('1003 mbar',)",16 km
9434,2013-02-01,04:00,23 °C,Clear.,11 km/h,"('89%',)","('1003 mbar',)",16 km
9435,2013-02-01,04:30,22 °C,Clear.,9 km/h,"('94%',)","('1003 mbar',)",16 km
9436,2013-02-01,05:00,23 °C,Clear.,No wind,"('89%',)","('1003 mbar',)",16 km
9437,2013-02-01,05:30,23 °C,Scattered clouds.,6 km/h,"('89%',)","('1003 mbar',)",N/A
9438,2013-02-01,06:00,24 °C,Scattered clouds.,9 km/h,"('83%',)","('1003 mbar',)",N/A
9439,2013-02-01,06:30,22 °C,Scattered clouds.,11 km/h,"('94%',)","('1003 mbar',)",N/A
9440,2013-02-01,07:00,24 °C,Scattered clouds.,2 km/h,"('83%',)","('1003 mbar',)",N/A
9441,2013-02-01,07:30,23 °C,Scattered clouds.,No wind,"('89%',)","('1004 mbar',)",N/A
9442,2013-02-01,08:00,23 °C,Scattered clouds.,28 km/h,"('94%',)","('1005 mbar',)",N/A
9443,2013-02-01,08:30,22 °C,Scattered showers. Broken clouds.,46 km/h,"('83%',)","('1006 mbar',)",8 km
9444,2013-02-01,09:00,21 °C,Partly sunny.,50 km/h,"('88%',)","('1006 mbar',)",8 km
9445,2013-02-01,09:30,21 °C,Partly sunny.,54 km/h,"('83%',)","('1006 mbar',)",9 km
9446,2013-02-01,10:00,21 °C,Partly sunny.,59 km/h,"('83%',)","('1006 mbar',)",9 km
9447,2013-02-01,10:30,21 °C,Broken clouds.,59 km/h,"('83%',)","('1007 mbar',)",9 km
9448,2013-02-01,17:30,18 °C,Thunderstorms. Partly sunny.,39 km/h,"('94%',)","('1007 mbar',)",3 km
9449,2013-02-01,17:50,18 °C,Thundershowers. Partly sunny.,41 km/h,"('94%',)","('1006 mbar',)",4 km
9450,2013-02-01,18:00,18 °C,Light rain. Broken clouds.,35 km/h,"('94%',)","('1007 mbar',)",4 km
9451,2013-02-01,18:30,18 °C,Light rain. Broken clouds.,37 km/h,"('94%',)","('1006 mbar',)",5 km
9452,2013-02-01,18:55,19 °C,Drizzle. Broken clouds.,35 km/h,"('88%',)","('1007 mbar',)",9 km
9453,2013-02-01,19:00,18 °C,Drizzle. Broken clouds.,32 km/h,"('94%',)","('1007 mbar',)",N/A
9454,2013-02-01,19:30,19 °C,Partly cloudy.,33 km/h,"('88%',)","('1006 mbar',)",9 km
9455,2013-02-01,19:50,19 °C,Passing clouds.,37 km/h,"('88%',)","('1006 mbar',)",9 km
9456,2013-02-01,20:00,19 °C,Scattered showers. Passing clouds.,50 km/h,"('88%',)","('1006 mbar',)",N/A
9457,2013-02-01,20:30,20 °C,Scattered showers. Partly cloudy.,50 km/h,"('78%',)","('1007 mbar',)",N/A
9458,2013-02-01,20:54,20 °C,Partly cloudy.,50 km/h,"('73%',)","('1007 mbar',)",N/A
9459,2013-02-01,21:00,20 °C,Partly cloudy.,52 km/h,"('69%',)","('1007 mbar',)",N/A
9460,2013-02-01,21:30,20 °C,Partly cloudy.,54 km/h,"('73%',)","('1007 mbar',)",N/A
9461,2013-02-01,22:00,20 °C,Partly cloudy.,54 km/h,"('73%',)","('1007 mbar',)",N/A
9462,2013-02-01,22:30,20 °C,Partly cloudy.,48 km/h,"('73%',)","('1007 mbar',)",N/A
9463,2013-02-01,23:00,20 °C,Partly cloudy.,59 km/h,"('78%',)","('1006 mbar',)",9 km
9464,2013-02-02,00:00,19 °C,Passing clouds.,50 km/h,"('88%',)","('1007 mbar',)",N/A
9465,2013-02-02,00:30,17 °C,Sprinkles. Partly cloudy.,46 km/h,"('94%',)","('1007 mbar',)",5 km
9466,2013-02-02,01:00,18 °C,Partly cloudy.,43 km/h,"('88%',)","('1008 mbar',)",8 km
9467,2013-02-02,01:30,18 °C,Scattered showers. Partly cloudy.,44 km/h,"('83%',)","('1008 mbar',)",N/A
9468,2013-02-02,02:00,18 °C,Scattered showers. Passing clouds.,44 km/h,"('83%',)","('1007 mbar',)",N/A
9469,2013-02-02,02:30,17 °C,Light rain. Passing clouds.,52 km/h,"('83%',)","('1007 mbar',)",N/A
9470,2013-02-02,03:00,17 °C,Rain showers. Partly cloudy.,50 km/h,"('94%',)","('1007 mbar',)",4 km
9471,2013-02-02,03:30,16 °C,Rain showers. Passing clouds.,44 km/h,"('94%',)","('1007 mbar',)",4 km
9472,2013-02-02,04:00,16 °C,Rain showers. Partly cloudy.,48 km/h,"('94%',)","('1006 mbar',)",3 km
9473,2013-02-02,04:30,15 °C,Light rain. Partly cloudy.,41 km/h,"('94%',)","('1007 mbar',)",7 km
9474,2013-02-02,05:00,16 °C,Sprinkles. Partly cloudy.,39 km/h,"('88%',)","('1007 mbar',)",6 km
9475,2013-02-02,05:30,15 °C,Sprinkles. Broken clouds.,39 km/h,"('94%',)","('1007 mbar',)",6 km
9476,2013-02-02,06:00,15 °C,Rain showers. Partly sunny.,33 km/h,"('88%',)","('1007 mbar',)",6 km
9477,2013-02-02,06:30,15 °C,Rain showers. Broken clouds.,32 km/h,"('88%',)","('1008 mbar',)",7 km
9478,2013-02-02,07:00,15 °C,Rain showers. Mostly cloudy.,33 km/h,"('88%',)","('1008 mbar',)",6 km
9479,2013-02-02,07:30,15 °C,Sprinkles. Broken clouds.,32 km/h,"('82%',)","('1008 mbar',)",7 km
9480,2013-02-02,08:02,16 °C,Sprinkles. Broken clouds.,33 km/h,"('83%',)","('1008 mbar',)",7 km
9481,2013-02-02,08:30,16 °C,Sprinkles. Broken clouds.,32 km/h,"('83%',)","('1009 mbar',)",7 km
9482,2013-02-02,09:00,16 °C,Sprinkles. Broken clouds.,39 km/h,"('88%',)","('1009 mbar',)",7 km
9483,2013-02-02,09:30,15 °C,Sprinkles. Cloudy.,41 km/h,"('100%',)","('1009 mbar',)",7 km
9484,2013-02-02,09:45,16 °C,Rain showers. Partly sunny.,39 km/h,"('88%',)","('1010 mbar',)",3 km
9485,2013-02-02,10:00,16 °C,Sprinkles. Broken clouds.,39 km/h,"('88%',)","('1010 mbar',)",7 km
9486,2013-02-02,10:30,16 °C,Sprinkles. Mostly cloudy.,44 km/h,"('88%',)","('1010 mbar',)",9 km
9487,2013-02-02,11:00,16 °C,Scattered showers. Mostly cloudy.,43 km/h,"('88%',)","('1010 mbar',)",N/A
9488,2013-02-02,11:30,17 °C,Scattered showers. More clouds than sun.,39 km/h,"('83%',)","('1011 mbar',)",N/A
9489,2013-02-02,12:00,17 °C,Sprinkles. Partly sunny.,41 km/h,"('83%',)","('1011 mbar',)",5 km
9490,2013-02-02,13:00,18 °C,Scattered showers. More clouds than sun.,43 km/h,"('78%',)","('1010 mbar',)",N/A
9491,2013-02-02,14:00,19 °C,Broken clouds.,43 km/h,"('73%',)","('1010 mbar',)",N/A
9492,2013-02-02,15:00,19 °C,Sprinkles. Broken clouds.,50 km/h,"('73%',)","('1010 mbar',)",8 km
9493,2013-02-02,15:30,19 °C,Scattered showers. Broken clouds.,48 km/h,"('68%',)","('1010 mbar',)",N/A
9494,2013-02-02,16:00,18 °C,Sprinkles. Broken clouds.,43 km/h,"('83%',)","('1011 mbar',)",9 km
9495,2013-02-02,17:00,19 °C,Sprinkles. Broken clouds.,48 km/h,"('68%',)","('1011 mbar',)",5 km
9496,2013-02-02,17:02,19 °C,Sprinkles. Broken clouds.,48 km/h,"('68%',)","('1011 mbar',)",5 km
9497,2013-02-02,17:30,19 °C,Sprinkles. Broken clouds.,43 km/h,"('68%',)","('1011 mbar',)",7 km
9498,2013-02-02,18:00,18 °C,Scattered showers. Broken clouds.,43 km/h,"('68%',)","('1011 mbar',)",N/A
9499,2013-02-02,18:30,19 °C,Broken clouds.,44 km/h,"('64%',)","('1011 mbar',)",N/A
9500,2013-02-02,19:00,19 °C,Passing clouds.,50 km/h,"('56%',)","('1011 mbar',)",N/A
9501,2013-02-02,19:30,19 °C,Passing clouds.,43 km/h,"('56%',)","('1012 mbar',)",N/A
9502,2013-02-02,20:00,19 °C,Passing clouds.,46 km/h,"('60%',)","('1012 mbar',)",N/A
9503,2013-02-02,20:30,19 °C,Partly cloudy.,48 km/h,"('60%',)","('1012 mbar',)",N/A
9504,2013-02-02,21:00,18 °C,Scattered showers. Partly cloudy.,39 km/h,"('68%',)","('1013 mbar',)",N/A
9505,2013-02-02,21:30,17 °C,Scattered showers. Partly cloudy.,22 km/h,"('73%',)","('1013 mbar',)",N/A
9506,2013-02-02,22:00,18 °C,Scattered showers. Passing clouds.,30 km/h,"('68%',)","('1013 mbar',)",N/A
9507,2013-02-02,22:30,17 °C,Passing clouds.,24 km/h,"('68%',)","('1013 mbar',)",N/A
9508,2013-02-02,23:00,16 °C,Scattered showers. Passing clouds.,20 km/h,"('68%',)","('1013 mbar',)",N/A
9509,2013-02-02,23:30,16 °C,Scattered showers. Partly cloudy.,22 km/h,"('72%',)","('1013 mbar',)",N/A
9510,2013-02-03,00:00,16 °C,Sprinkles. Partly cloudy.,22 km/h,"('77%',)","('1013 mbar',)",N/A
9511,2013-02-03,00:30,16 °C,Partly cloudy.,22 km/h,"('72%',)","('1013 mbar',)",N/A
9512,2013-02-03,01:00,16 °C,Passing clouds.,22 km/h,"('72%',)","('1013 mbar',)",N/A
9513,2013-02-03,01:30,16 °C,Partly cloudy.,22 km/h,"('77%',)","('1013 mbar',)",N/A
9514,2013-02-03,02:00,16 °C,Scattered showers. Passing clouds.,30 km/h,"('77%',)","('1012 mbar',)",N/A
9515,2013-02-03,02:30,16 °C,Sprinkles. Passing clouds.,17 km/h,"('77%',)","('1012 mbar',)",N/A
9516,2013-02-03,03:00,16 °C,Scattered showers. Partly cloudy.,22 km/h,"('72%',)","('1012 mbar',)",N/A
9517,2013-02-03,03:30,17 °C,Scattered showers. Passing clouds.,30 km/h,"('64%',)","('1012 mbar',)",N/A
9518,2013-02-03,04:00,17 °C,Passing clouds.,22 km/h,"('64%',)","('1012 mbar',)",N/A
9519,2013-02-03,04:30,17 °C,Scattered showers. Partly cloudy.,22 km/h,"('64%',)","('1012 mbar',)",N/A
9520,2013-02-03,05:00,16 °C,Scattered showers. Passing clouds.,22 km/h,"('68%',)","('1012 mbar',)",N/A
9521,2013-02-03,05:30,16 °C,Broken clouds.,22 km/h,"('68%',)","('1012 mbar',)",N/A
9522,2013-02-03,06:00,16 °C,Scattered showers. Partly sunny.,22 km/h,"('68%',)","('1012 mbar',)",N/A
9523,2013-02-03,06:30,16 °C,Scattered showers. Partly sunny.,24 km/h,"('63%',)","('1012 mbar',)",N/A
9524,2013-02-03,07:00,16 °C,Scattered showers. Broken clouds.,28 km/h,"('59%',)","('1013 mbar',)",N/A
9525,2013-02-03,07:30,16 °C,Sprinkles. Partly sunny.,28 km/h,"('55%',)","('1013 mbar',)",N/A
9526,2013-02-03,08:00,16 °C,Drizzle. Partly sunny.,26 km/h,"('59%',)","('1013 mbar',)",N/A
9527,2013-02-03,08:30,16 °C,Sprinkles. Broken clouds.,26 km/h,"('59%',)","('1014 mbar',)",N/A
9528,2013-02-03,09:00,17 °C,Sprinkles. Broken clouds.,19 km/h,"('64%',)","('1014 mbar',)",N/A
9529,2013-02-03,09:30,17 °C,Sprinkles. Partly sunny.,22 km/h,"('68%',)","('1014 mbar',)",N/A
9530,2013-02-03,10:00,18 °C,Sprinkles. Partly sunny.,20 km/h,"('64%',)","('1014 mbar',)",N/A
9531,2013-02-03,10:30,19 °C,Scattered showers. Partly sunny.,35 km/h,"('68%',)","('1014 mbar',)",N/A
9532,2013-02-03,11:00,18 °C,Scattered showers. Broken clouds.,33 km/h,"('78%',)","('1015 mbar',)",N/A
9533,2013-02-03,11:30,19 °C,Scattered showers. Broken clouds.,32 km/h,"('73%',)","('1015 mbar',)",N/A
9534,2013-02-03,12:00,19 °C,Scattered showers. Partly sunny.,30 km/h,"('73%',)","('1015 mbar',)",N/A
9535,2013-02-03,12:30,19 °C,Scattered showers. Partly sunny.,35 km/h,"('73%',)","('1015 mbar',)",N/A
9536,2013-02-03,13:00,19 °C,Scattered showers. Partly sunny.,32 km/h,"('78%',)","('1015 mbar',)",N/A
9537,2013-02-03,13:30,21 °C,Sprinkles. Broken clouds.,28 km/h,"('69%',)","('1015 mbar',)",N/A
9538,2013-02-03,14:00,19 °C,Sprinkles. Broken clouds.,37 km/h,"('83%',)","('1015 mbar',)",N/A
9539,2013-02-03,15:00,20 °C,Sprinkles. Partly sunny.,30 km/h,"('78%',)","('1014 mbar',)",N/A
9540,2013-02-03,15:30,21 °C,Scattered clouds.,33 km/h,"('73%',)","('1014 mbar',)",N/A
9541,2013-02-03,16:00,21 °C,Partly sunny.,32 km/h,"('73%',)","('1014 mbar',)",N/A
9542,2013-02-03,16:30,21 °C,Scattered clouds.,33 km/h,"('73%',)","('1015 mbar',)",N/A
9543,2013-02-03,17:00,21 °C,Scattered clouds.,32 km/h,"('73%',)","('1015 mbar',)",N/A
9544,2013-02-03,17:30,21 °C,Sprinkles. Scattered clouds.,33 km/h,"('73%',)","('1015 mbar',)",8 km
9545,2013-02-03,18:00,20 °C,Scattered showers. Broken clouds.,30 km/h,"('78%',)","('1015 mbar',)",N/A
9546,2013-02-03,18:30,21 °C,Scattered showers. Broken clouds.,32 km/h,"('73%',)","('1016 mbar',)",N/A
9547,2013-02-03,19:00,21 °C,Scattered showers. Partly cloudy.,32 km/h,"('73%',)","('1016 mbar',)",N/A
9548,2013-02-03,19:30,20 °C,Scattered showers. Partly cloudy.,28 km/h,"('78%',)","('1016 mbar',)",N/A
9549,2013-02-03,20:00,20 °C,Sprinkles. Partly cloudy.,24 km/h,"('78%',)","('1017 mbar',)",9 km
9550,2013-02-03,20:30,20 °C,Scattered showers. Passing clouds.,28 km/h,"('78%',)","('1017 mbar',)",N/A
9551,2013-02-03,21:00,20 °C,Passing clouds.,22 km/h,"('78%',)","('1017 mbar',)",N/A
9552,2013-02-03,21:30,20 °C,Passing clouds.,19 km/h,"('83%',)","('1017 mbar',)",N/A
9553,2013-02-03,22:00,20 °C,Passing clouds.,15 km/h,"('83%',)","('1018 mbar',)",N/A
9554,2013-02-03,22:30,20 °C,Sprinkles. Passing clouds.,17 km/h,"('83%',)","('1018 mbar',)",N/A
9555,2013-02-03,23:30,20 °C,Sprinkles. Partly cloudy.,19 km/h,"('78%',)","('1018 mbar',)",N/A
9556,2013-02-04,00:00,19 °C,Scattered showers. Partly cloudy.,17 km/h,"('83%',)","('1018 mbar',)",N/A
9557,2013-02-04,00:30,20 °C,Scattered showers. Partly cloudy.,22 km/h,"('78%',)","('1018 mbar',)",N/A
9558,2013-02-04,01:00,19 °C,Partly cloudy.,17 km/h,"('83%',)","('1018 mbar',)",N/A
9559,2013-02-04,01:30,19 °C,Partly cloudy.,15 km/h,"('83%',)","('1018 mbar',)",N/A
9560,2013-02-04,02:00,19 °C,Passing clouds.,17 km/h,"('78%',)","('1018 mbar',)",N/A
9561,2013-02-04,02:30,18 °C,Scattered showers. Partly cloudy.,17 km/h,"('83%',)","('1017 mbar',)",N/A
9562,2013-02-04,03:00,19 °C,Partly cloudy.,17 km/h,"('78%',)","('1017 mbar',)",N/A
9563,2013-02-04,03:30,18 °C,Passing clouds.,15 km/h,"('83%',)","('1017 mbar',)",N/A
9564,2013-02-04,04:00,18 °C,Passing clouds.,15 km/h,"('83%',)","('1018 mbar',)",N/A
9565,2013-02-04,04:30,18 °C,Passing clouds.,11 km/h,"('83%',)","('1018 mbar',)",N/A
9566,2013-02-04,05:00,18 °C,Sprinkles. Partly cloudy.,17 km/h,"('83%',)","('1018 mbar',)",N/A
9567,2013-02-04,05:30,18 °C,Scattered showers. Scattered clouds.,15 km/h,"('83%',)","('1018 mbar',)",N/A
9568,2013-02-04,06:00,18 °C,Broken clouds.,15 km/h,"('83%',)","('1019 mbar',)",N/A
9569,2013-02-04,06:30,18 °C,Scattered clouds.,15 km/h,"('83%',)","('1019 mbar',)",N/A
9570,2013-02-04,07:00,18 °C,Scattered clouds.,17 km/h,"('83%',)","('1019 mbar',)",N/A
9571,2013-02-04,07:30,19 °C,Scattered clouds.,17 km/h,"('78%',)","('1020 mbar',)",N/A
9572,2013-02-04,08:00,20 °C,Scattered clouds.,17 km/h,"('73%',)","('1020 mbar',)",N/A
9573,2013-02-04,09:00,20 °C,Scattered clouds.,17 km/h,"('78%',)","('1021 mbar',)",N/A
9574,2013-02-04,09:30,21 °C,Broken clouds.,24 km/h,"('78%',)","('1021 mbar',)",N/A
9575,2013-02-04,10:00,22 °C,Scattered clouds.,26 km/h,"('69%',)","('1021 mbar',)",N/A
9576,2013-02-04,10:30,22 °C,Passing clouds.,26 km/h,"('61%',)","('1022 mbar',)",N/A
9577,2013-02-04,11:00,23 °C,Passing clouds.,24 km/h,"('61%',)","('1022 mbar',)",N/A
9578,2013-02-04,11:30,23 °C,Passing clouds.,26 km/h,"('65%',)","('1022 mbar',)",N/A
9579,2013-02-04,12:00,23 °C,Passing clouds.,26 km/h,"('61%',)","('1022 mbar',)",N/A
9580,2013-02-04,12:30,22 °C,Passing clouds.,28 km/h,"('65%',)","('1022 mbar',)",N/A
9581,2013-02-04,13:00,23 °C,Passing clouds.,32 km/h,"('65%',)","('1022 mbar',)",N/A
9582,2013-02-04,13:30,22 °C,Passing clouds.,32 km/h,"('69%',)","('1022 mbar',)",N/A
9583,2013-02-04,14:00,22 °C,Passing clouds.,32 km/h,"('69%',)","('1022 mbar',)",N/A
9584,2013-02-04,14:30,23 °C,Passing clouds.,32 km/h,"('61%',)","('1022 mbar',)",N/A
9585,2013-02-04,15:00,23 °C,Passing clouds.,32 km/h,"('65%',)","('1022 mbar',)",N/A
9586,2013-02-04,15:30,22 °C,Scattered clouds.,32 km/h,"('65%',)","('1022 mbar',)",N/A
9587,2013-02-04,16:00,23 °C,Scattered clouds.,32 km/h,"('61%',)","('1022 mbar',)",N/A
9588,2013-02-04,16:30,22 °C,Passing clouds.,32 km/h,"('65%',)","('1022 mbar',)",N/A
9589,2013-02-04,17:00,22 °C,Scattered clouds.,32 km/h,"('65%',)","('1022 mbar',)",N/A
9590,2013-02-04,18:00,22 °C,Scattered clouds.,30 km/h,"('65%',)","('1022 mbar',)",N/A
9591,2013-02-04,18:30,22 °C,Passing clouds.,30 km/h,"('61%',)","('1022 mbar',)",N/A
9592,2013-02-04,19:00,22 °C,Passing clouds.,28 km/h,"('65%',)","('1022 mbar',)",N/A
9593,2013-02-04,19:30,21 °C,Passing clouds.,24 km/h,"('73%',)","('1023 mbar',)",N/A
9594,2013-02-04,20:00,22 °C,Passing clouds.,22 km/h,"('65%',)","('1023 mbar',)",N/A
9595,2013-02-04,20:30,21 °C,Passing clouds.,24 km/h,"('73%',)","('1023 mbar',)",N/A
9596,2013-02-04,21:00,21 °C,Passing clouds.,19 km/h,"('73%',)","('1023 mbar',)",N/A
9597,2013-02-04,21:30,21 °C,Passing clouds.,19 km/h,"('73%',)","('1024 mbar',)",N/A
9598,2013-02-04,22:00,20 °C,Passing clouds.,13 km/h,"('78%',)","('1024 mbar',)",N/A
9599,2013-02-04,22:30,20 °C,Passing clouds.,17 km/h,"('78%',)","('1024 mbar',)",N/A
9600,2013-02-04,23:00,20 °C,Passing clouds.,19 km/h,"('78%',)","('1024 mbar',)",N/A
